PHMA220183140033021200001,02-6927-3646,서울특별시 양천구 중앙로 300 (신정동),목동제일여성병원,186831.1584,446764.9159,,
PHMA220203100034021200002,02-949-1075,서울특별시 노원구 동일로197길 11 공삼빌딩 234층 (공릉동),서울미르한방병원,206170.6432,458461.197,,
PHMA219883070034021200002,02-926-7505,서울특별시 성북구 안암로 99 (안암동5가),의료법인 우신향병원,,,,
PHMA219843020033021200001,799-5000,서울특별시 용산구 이촌로 318 (이촌동),금강아산병원(재단법인 아산사회복지재단),198334.5287,446153.5222,,
PHMA220103100034021200001,02-952-2275,서울특별시 노원구 노해로 507 5층 (상계동 와우쇼핑몰),다인치과병원,205557.0134,461441.688,,
PHMA220073150037021200001,02-2061-5544,서울특별시 강서구 국회대로 233 지1~지상6층 (화곡동),따스한봄날처럼요양병원,187632.7081,447508.7355,요양병원(일반요양병원),한방내과 침구과 신경외과 신경과 가정의학과 내과 재활의학과
PHMA220103150037021200004,1644-0875,서울특별시 강서구 공항대로41길 34 89층 (등촌동),새희망의료생활협동조합 어울림요양병원,186299.7427,450792.0165,요양병원(일반요양병원),침구과 한방재활의학과 한방신경정신과 한방내과 비뇨의학과 피부과 신경과 신경외과 정형외과 가정의학과 외과 내과
PHMA220123150037021200004,02-6671-3111,서울특별시 강서구 양천로 35 1~6층 (방화동),강서사랑요양병원,182940.0867,452319.805,요양병원(일반요양병원),침구과 피부과 비뇨의학과 정형외과 가정의학과 이비인후과 내과
PHMA220133150037021200001,02-2603-9405,서울특별시 강서구 화곡로 154 456층 (화곡동 청산빌딩),튼튼병원,185697.9146,448754.4418,병원,영상의학과 마취통증의학과
PHMA220143150037021200002,2698-2200,서울특별시 강서구 화곡로 154 4층 5층 6층 (화곡동 청산타워빌딩),강서초이스병원,185697.9146,448754.4418,병원,신경외과 정형외과 영상의학과
PHMA220053150037021200001,02-2691-1986,,성심효요양병원,,,요양병원(일반요양병원),신경과 비뇨의학과 소아청소년과 내과 재활의학과 신경외과 정형외과
PHMA220063150037021200001,02-3663-9090,서울특별시 강서구 화곡로 416 (등촌동),엘더스요양병원,187117.2241,450868.7206,요양병원(일반요양병원),한방부인과 한방신경정신과 침구과 한방내과 한방안?이비인후?피부과 사상체질과 한방재활의학과 한방소아과 외과 가정의학과 재활의학과 신경과 내과
PHMA220063150037021200002,02-2666-0141,서울특별시 강서구 양천로1길 100 (방화동782341),동인당효요양병원,183087.1435,452456.9636,요양병원(일반요양병원),소아청소년과 피부과 외과 신경외과 정형외과 가정의학과 재활의학과 신경과 내과
PHMA220083150037021200001,02-3664-1155,서울특별시 강서구 양천로57길 9-7 2458층 (가양동),큰나무병원,186806.9189,451250.9894,병원,신경과 마취통증의학과 비뇨의학과 피부과 소아청소년과 내과 외과 신경외과 정형외과 재활의학과
PHMA220113150037021200002,2606-7582,서울특별시 강서구 화곡로 238 (화곡동),비엠씨한방병원,186277.2259,449342.6795,한방병원,비뇨의학과 정형외과 재활의학과 침구과 한방재활의학과 한방내과 내과
PHMA220113150037021200003,02-3663-9090,서울특별시 강서구 화곡로 416 (등촌동),강서성모요양병원,187160.6656,450873.0171,요양병원(일반요양병원),한방재활의학과 침구과 사상체질과 가정의학과 정신건강의학과 재활의학과 신경과 외과 내과
PHMA220003150037021200001,02-2665-0911,서울특별시 강서구 양천로 45-5 (방화동),뉴강서성심병원,183039.0733,452352.0983,병원,가정의학과 재활의학과 산부인과 비뇨의학과 피부과 병리과 영상의학과 마취통증의학과 외과 정형외과 신경외과 소아청소년과 내과
PHMA220013150037021200003,02-2699-8293,서울특별시 강서구 곰달래로 54 (화곡동),서울한방병원,185684.8944,447532.2173,한방병원,침구과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과
PHMA220043150037021200001,02-2660-7500,서울특별시 강서구 하늘길 70 (과해동),우리들병원,182141.2055,451078.4799,병원,방사선종양학과 재활의학과 내과 흉부외과 영상의학과 마취통증의학과 정형외과 신경외과
PHMA220193150037021200002,02-2603-0300,서울특별시 강서구 금낭화로 9 바른세상병원 12345층 67호 (방화동),강서바른세상병원,183284.3881,451554.1104,병원,재활의학과
PHMA220203040033021200001,02-454-7582,서울특별시 광진구 자양로 116 301~307호310~312호 (구의동 웰츠타워),오석한방병원,207342.7661,448444.7546,,
PHMA220043160034021200007,02-864-2875,서울특별시 구로구 새말로 110 (구로동),마루치과병원,190383.3224,444896.3768,치과병원,예방치과 구강내과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과
PHMA220043150037021200002,02-2064-7575,서울특별시 강서구 방화대로 352 1~4층 (방화동),솔병원,183782.987,452237.3096,병원,정형외과 신경외과 마취통증의학과 영상의학과 재활의학과
PHMA220093150037021200001,02-2608-2875,서울특별시 강서구 화곡로 186 12345층 (화곡동 세웅빌딩),더와이즈치과병원,185980.8428,448892.6427,치과병원,치과
PHMA220093150037021200002,02-3665-9797,서울특별시 강서구 가로공원로 187 나누리강서병원 (화곡동),의료법인 나누리병원,185500.4984,448361.4951,병원,내과 신경과 정형외과 신경외과 마취통증의학과 영상의학과
PHMA220163150037021200001,02-2663-0075,서울특별시 강서구 양천로 35 1~6층 (방화동),365강서수요양병원,182940.0867,452319.805,,
PHMA220113060034021200003,02-434-2119,서울특별시 중랑구 봉화산로 64 (중화동 디엔에프병원),디앤에프병원,207125.8115,455464.2878,,
PHMA220073150037021200002,02-2604-9300,서울특별시 강서구 강서로 307 서울스타병원빌딩 34567층 89호 (내발산동),서울스타병원,185458.9627,450122.6219,,
PHMA220193150037021200003,02-333-5151,서울특별시 강서구 공항대로 237 에이스타워 마곡 345층 3063073018~320호 (마곡동),에스앤유서울병원,,,,
PHMA220143150037021200001,02-2061-5544,서울특별시 강서구 국회대로 233 (화곡동),새미래요양병원,187632.7081,447508.7355,,
PHMA220103150037021200001,02-2658-3929,서울특별시 강서구 화곡로61길 109 천수빌딩 2345층 (등촌동),새빛요양병원,186351.2271,450679.4264,요양병원(일반요양병원),한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과 가정의학과 정형외과 신경과 내과
PHMA220103150037021200002,02-2663-1114,서울특별시 강서구 강서로47가길 33 덕산빌딩 23456층 (내발산동),서울대효병원,185417.6711,449870.2657,병원,내과 재활의학과 한방내과 한방부인과
PHMA220103150037021200003,1899-2228,서울특별시 강서구 강서로56길 38 (등촌동 강서힘찬병원),강서힘찬병원,185851.0536,450781.4412,병원,진단검사의학과 영상의학과 마취통증의학과 신경외과 정형외과 신경과 내과
PHMA220123150037021200001,02-2660-7500,서울특별시 강서구 하늘길 70 (과해동),우리들병원,182141.2055,451078.4799,종합병원,내과 외과 정형외과 신경외과 마취통증의학과 산부인과 영상의학과 진단검사의학과 재활의학과
PHMA220083150037021200002,02-2693-2827,서울특별시 강서구 화곡로 176-4 5층 (화곡동),서울바로나치과병원,185892.4334,448833.0208,치과병원,치과 구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 구강병리과
PHMA219863150037021200001,02-2650-0700,서울특별시 강서구 등촌로 181 (등촌동 실로암안과병원),실로암안과병원,187731.0844,449330.1071,병원,안과 내과
PHMA220003180034021200001,02-845-0777,,서울복지병원,,,병원,내과
PHMA220033150037021200001,02-2659-0600,서울특별시 강서구 공항대로 315 (등촌동 서울시니어강서타워),강서송도병원,186043.3113,450704.6668,병원,가정의학과 영상의학과 마취통증의학과 외과 내과
PHMA220033150037021200002,02-2690-2000,서울특별시 강서구 강서로 318 웰튼병원 (내발산동),웰튼병원,185540.006,450208.308,병원,영상의학과 마취통증의학과 신경외과 정형외과 외과 내과
PHMA220033150037021200003,02-2699-9908,서울특별시 강서구 공항대로 281 3층 (등촌동),로고스치과병원,185691.6568,450741.0861,치과병원,치과
PHMA220183150037021200001,02-2695-1155,서울특별시 강서구 강서로 206 23456층 (화곡동),서울큰나무병원,185617.4979,449153.638,병원,재활의학과 영상의학과
PHMA220193150037021200001,02-2066-7513,서울특별시 강서구 강서로 173 터보빌딩 789층 (화곡동),힘찬하나로한방병원,185758.413,448865.3272,,
PHMA220123150037021200003,02-3664-8288,서울특별시 강서구 양천로 600 파인블루빌딩 지하1278층 910호 (등촌동),서울고든병원,187974.2289,450369.1654,,
PHMA220203150037021200001,02-3663-6786,서울특별시 강서구 양천로 715 지하3층~8층 (염창동),모나리자요양병원,188933.7623,449722.9937,요양병원(일반요양병원),내과 신경과 정형외과 마취통증의학과 재활의학과
PHMA220143160034021200003,,서울특별시 구로구 경인로 306 (개봉동),의료법인일명의료재단 승리요양병원,187064.1922,443874.0172,요양병원(일반요양병원),가정의학과 재활의학과 외과 내과
PHMA220073160034021200003,02 2615 2233,,세광보난자요양병원,,,요양병원(일반요양병원),가정의학과 재활의학과 신경외과 정형외과 외과 내과
PHMA220003180034021200002,6334-1000,서울특별시 영등포구 국제금융로2길 25 지하1층 (여의도동),유디치과병원,193338.7414,446812.9515,치과병원,치과
PHMA220013150037021200001,02-2608-8855,서울특별시 강서구 강서로17길 24 (화곡동),강서필병원,186171.5696,447873.2851,,
PHMA220103160034021200001,,서울특별시 구로구 공원로6가길 4 (구로동),의료법인 고려수 의료재단 고려수요양병원,190344.1916,444414.1709,요양병원(일반요양병원),한방재활의학과 한방안?이비인후?피부과 한방소아과 한방내과 재활의학과 비뇨의학과 신경외과 정형외과 외과 내과
PHMA220163160034021200002,02-852-0028,서울특별시 구로구 새말로 15 (구로동 삼전솔하임),우리모두들치과병원,189538.8798,444449.405,치과병원,구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 예방치과
PHMA220123160034021200001,2615-5005,서울특별시 구로구 경인로 176 (오류동),의료법인 씨티의료재단 씨티병원,185875.8758,443592.1388,병원,가정의학과 재활의학과 정형외과 내과 마취통증의학과
PHMA220153160034021200001,2611-0050,서울특별시 구로구 경인로 306 (개봉동 미서빌딩),의료법인 일명의료재단 승리한방병원,187064.1922,443874.0172,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과
PHMA220073160034021200004,02-863-8636,서울특별시 구로구 남부순환로 1287 정성요양병원 2.3.5층 남부순환로 107길 24동 (가리봉동),의료법인 어울림의료재단 정성요양병원,190540.8263,441868.7075,요양병원(일반요양병원),내과 정신건강의학과 외과 정형외과 신경외과 재활의학과 가정의학과 한방내과
PHMA220073160034021200005,02 2616 7575,서울특별시 구로구 개봉로19길 3 (개봉동 강서진료병원),강서효요양병원,187161.1951,443384.623,요양병원(일반요양병원),내과 외과 정형외과 신경외과 피부과 재활의학과 한방내과
PHMA220123090033021200003,02-986-9977,서울특별시 도봉구 삼양로 606 (쌍문동),포근한맘요양병원,,,,
PHMA220183150037021200002,1522-7000,서울특별시 강서구 공항대로 260 이화여자대학교 제2부속병원 (마곡동),이화여자대학교의과대학부속서울병원,,,,
PHMA219993150037021200001,02-2658-5114,서울특별시 강서구 양천로 712 (염창동),핑크힐병원,188873.3087,449696.8098,,
PHMA220003150037021200002,02-2007-1000,서울특별시 강서구 강서로 295 (내발산동),미즈메디병원,185439.3851,450008.1391,,
PHMA220073160034021200001,02-863-9900,서울특별시 구로구 남부순환로 1291 (가리봉동 영진오피스),남부효요양병원,190588.9086,441873.5041,,
PHMA220113160034021200001,1577-1680,서울특별시 구로구 구로동로 147 MEDI FLOWER 147 (구로동),예스병원,189614.1688,443289.3756,,
PHMA220193160034021200001,02-2616-7755,서울특별시 구로구 중앙로 64 고척프라자 가동 45층/나동34층 (고척동),오케이요양병원,187798.8693,444629.7048,요양병원(일반요양병원),내과 신경외과 재활의학과 가정의학과 한방내과 침구과
PHMA220193160034021200002,02-2613-7000,서울특별시 구로구 경인로 393-7 일이삼전자타운 567층 (고척동),리본병원,187826.6982,443925.5247,병원,내과 신경과 정신건강의학과 외과 정형외과 성형외과 마취통증의학과 소아청소년과 이비인후과 피부과 영상의학과 재활의학과 가정의학과
PHMA220103160034021200002,02-2686-7588,서울특별시 구로구 중앙로1길 18-18 (고척동 신원프라자),아나파한방병원,,,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안?이비인후?피부과 한방소아과 한방부인과 한방내과 가정의학과
PHMA220003180034021200003,02-832-0151,,하병원,,,병원,내과
PHMA220133160034021200002,02-855-9911(5),서울특별시 구로구 새말로 94 2~6층 9층 / 새말로 110 지하1층동 3~6층 (구로동),아름제일병원,190383.3224,444896.3768,,
